lat,lon,alt,is_broken,is_active,dot,state,city,street,country,last_checked,date
-76.950472,38.843727,0,False,True,working,MD,Hillcrest Heights,3501 Branch Ave,USA,Checked 160 minutes ago,2024-05-16
-76.968874,38.860001,0,False,True,working,DC,Washington,2529 Good Hope Rd Se,USA,Checked 159 minutes ago,2024-05-17
-77.44947,39.418889,0,False,True,working,MD,Frederick,1275 W Patrick St,USA,Checked 160 minutes ago,2024-05-18
-76.319377,43.09208,0,False,True,working,NY,Warners,2660 Brickyard Rd,USA,Checked 159 minutes ago,2024-05-19
-70.896416,42.507423,0,False,True,working,MA,Salem,150 Canal St,USA,Checked 160 minutes ago,2024-05-20
-71.480164,42.968472,0,False,True,working,NH,Manchester,907 2nd St,USA,Checked 159 minutes ago,2024-05-21
-75.758992,43.346017,0,False,True,working,NY,Camden,76 Oswego St,USA,Checked 160 minutes ago,2024-05-22
-77.032147,38.916853,0,False,True,working,DC,Washington,14th & U St Nw,USA,Checked 159 minutes ago,2024-05-23
-76.592209,38.551287,0,False,True,working,MD,Prince Frederick,515 N Solomons Island Rd,USA,Checked 160 minutes ago,2024-05-24
-77.157868,39.041813,0,False,True,working,MD,Potomac,11301 Seven Locks Rd,USA,Checked 159 minutes ago,2024-05-25
-77.042391,38.922595,0,False,True,working,DC,Washington,2481-83 18th St Nw,USA,Checked 160 minutes ago,2024-05-26
-76.894072,38.784713,0,False,True,working,MD,Clinton,6515 Old Alexandria Ferry Road,USA,Checked 159 minutes ago,2024-05-27
-73.275914,43.604287,0,False,True,working,VT,Fair Haven,22 Washington Street Ext,USA,Checked 160 minutes ago,2024-05-28
-77.021605,38.898587,0,True,True,broken,DC,Washington,601 F St Nw,USA,Checked 159 minutes ago,2024-05-29
-77.14591,39.024035,0,False,True,working,MD,Bethesda,7101 Democracy Blvd,USA,Checked 160 minutes ago,2024-05-30
-71.15107,42.743771,0,True,True,broken,MA,Methuen,110 Pleasant Valley St,USA,Checked 159 minutes ago,2024-05-31
-77.038232,38.912005,0,False,True,working,DC,Washington,1619 17th St Nw,USA,Checked 160 minutes ago,2024-06-01
-71.515762,42.999947,0,False,True,working,NH,Goffstown,569 Mast Rd,USA,Checked 159 minutes ago,2024-06-02
-77.052208,38.924242,0,False,True,working,DC,Washington,2616 Coneecticut Ave Nw,USA,Checked 160 minutes ago,2024-06-03
-77.029373,38.900598,0,False,True,working,DC,Washington,1235 New York Ave Nw,USA,Checked 160 minutes ago,2024-06-04
-77.467203,39.42167,0,False,True,working,MD,Frederick,1501 Garret Dr,USA,Checked 160 minutes ago,2024-06-05
-77.895766,40.808525,0,False,True,working,PA,State College,1615 N Atherton St,USA,Checked 160 minutes ago,2024-06-06
-70.932739,42.561226,0,False,True,working,MA,Danvers,77 High St,USA,Checked 160 minutes ago,2024-06-07
-77.029569,38.897163,0,False,True,working,DC,Washington,555 13th St Nw,USA,Checked 160 minutes ago,2024-06-08
-77.018009,38.885898,0,False,True,working,DC,Washington,400 C St Sw,USA,Checked 160 minutes ago,2024-06-09
-76.886317,38.766633,0,False,True,working,MD,Clinton,8905 Stuart Lane,USA,Checked 160 minutes ago,2024-06-10
-77.077411,38.942967,0,False,True,working,DC,Washington,4130 Wisconsin Ave Nw,USA,Checked 160 minutes ago,2024-06-11
-70.288351,41.652179,0,False,True,working,MA,Hyannis,187 North Street,USA,Checked 160 minutes ago,2024-06-12
-71.454674,42.971172,0,False,True,working,NH,Manchester,196 S Willow St,USA,Checked 160 minutes ago,2024-06-13
-77.044238,38.90552,0,False,True,working,DC,Washington,1916 M St Nw,USA,Checked 160 minutes ago,2024-06-14
-77.104356,38.964725,0,False,True,working,MD,Bethesda,5214 River Rd,USA,Checked 160 minutes ago,2024-06-15
-77.0396,38.899637,0,False,True,working,DC,Washington,750 17th St Nw,USA,Checked 160 minutes ago,2024-06-16
-70.291522,41.667568,0,False,True,working,MA,Hyannis,654 Iyannough Road,USA,Checked 160 minutes ago,2024-06-17
-71.326591,42.890594,0,False,True,working,NH,Derry,45 Crystal Ave,USA,Checked 160 minutes ago,2024-06-18
-77.274318,39.146726,0,False,True,working,MD,Germantown,18000 Mateny Rd,USA,Checked 160 minutes ago,2024-06-19
-76.928851,38.792589,0,False,True,working,MD,Ft Washington,7100 Allentown Road,USA,Checked 160 minutes ago,2024-06-20
-77.251871,39.117249,0,False,True,working,MD,Gaithersburg,12130 Darnstown Rd,USA,Checked 160 minutes ago,2024-06-21
-77.878357,40.382384,0,False,True,working,PA,Mount Union,121 East Shirley Street,USA,Checked 160 minutes ago,2024-06-22
-76.964173,38.813793,0,False,True,working,MD,Oxon Hill,5500 Saint Barnabas Rd,USA,Checked 160 minutes ago,2024-06-23
-70.887718,42.555943,0,False,True,working,MA,Beverly,230 Elliott St,USA,Checked 160 minutes ago,2024-06-24
-77.071216,38.896168,0,False,True,working,VA,Arlington,"1800 North Lynn Street, Suite 117",USA,Checked 160 minutes ago,2024-06-25
-77.070306,38.894432,0,True,True,broken,VA,Arlington,2026 Concessions Pentagon,USA,Checked 160 minutes ago,2024-06-26
-72.17588,43.359661,0,False,True,working,NH,Newport,20 John Stark Hwy,USA,Checked 160 minutes ago,2024-06-27
-77.33646,42.341797,0,False,True,working,NY,Bath,398 W Morris St,USA,Checked 160 minutes ago,2024-06-28
-75.353748,37.92346,0,True,True,broken,VA,Chincoteague,7039 Maddox Blvd,USA,Checked 160 minutes ago,2024-06-29
-76.246246,43.185896,0,False,True,working,NY,Liverpool,3869 Route 31,USA,Checked 160 minutes ago,2024-06-30
-76.997762,38.81489,0,False,True,working,MD,Forest Heights,5501 Livingston Rd,USA,Checked 160 minutes ago,2024-07-01
-77.566957,39.498944,0,False,True,working,MD,Myersville,9615 Myersville-Middletown Rd,USA,Checked 160 minutes ago,2024-07-02
-71.115494,42.772648,0,False,True,working,MA,Haverhill,795 River St,USA,Checked 160 minutes ago,2024-07-03
-72.969509,43.595704,0,False,True,working,VT,Rutland,182 South Main St,USA,Checked 160 minutes ago,2024-07-04
-77.0607,38.863194,0,False,True,working,VA,Arlington,1100 S Hayes St,USA,Checked 160 minutes ago,2024-07-05
-70.88575,42.586498,0,False,True,working,MA,Beverly,40 Enon St,USA,Checked 160 minutes ago,2024-07-06
-77.053277,38.850054,0,False,True,working,VA,Arlington,2620 Jefferson Davis Hwy,USA,Checked 160 minutes ago,2024-07-07
-77.058359,42.654734,0,False,True,working,NY,Penn Yan,235 Lake St,USA,Checked 160 minutes ago,2024-07-08
-76.352027,43.151069,0,False,True,working,NY,Baldwinsville,2234 Downer Street Rd,USA,Checked 160 minutes ago,2024-07-09
-71.076439,42.771297,0,False,True,working,MA,Bradford,53 S Main St,USA,Checked 160 minutes ago,2024-07-10
-76.874546,38.677266,0,False,True,working,MD,Brandywine,15806 Crain Hwy,USA,Checked 160 minutes ago,2024-07-11
-77.060752,38.836902,0,False,True,working,VA,Alexandria,121 W Glebe Rd,USA,Checked 160 minutes ago,2024-07-12
-77.088562,38.862649,0,False,True,working,VA,Arlington,3013 Columbia Pike,USA,Checked 160 minutes ago,2024-07-13
-72.957384,43.618313,0,False,True,working,VT,Rutland,195 Woodstock Ave,USA,Checked 160 minutes ago,2024-07-14
-77.126247,38.896324,0,False,True,working,VA,Arlington,4834 Lee Hwy,USA,Checked 160 minutes ago,2024-07-15
-77.013841,38.789721,0,False,True,working,MD,Oxon Hill,121 North Cove Terrace,USA,Checked 160 minutes ago,2024-07-16
-77.101725,38.870976,0,False,True,working,VA,Arlington,40 N Glebe Rd,USA,Checked 160 minutes ago,2024-07-17
-77.049721,38.816249,0,False,True,working,VA,Alexandria,1000 N Henry St,USA,Checked 160 minutes ago,2024-07-18
-71.103256,42.809448,0,False,True,working,MA,Haverhill,1180 N Main St,USA,Checked 160 minutes ago,2024-07-19
-77.70395,39.662355,0,False,True,working,MD,Hagerstown,170 Northern Avenue,USA,Checked 160 minutes ago,2024-07-20
-70.203476,41.660179,0,True,True,broken,MA,South Yarmouth,1060 Rt 28,USA,Checked 160 minutes ago,2024-07-21
-77.121484,38.878457,0,False,True,working,VA,Arlington,5009 Wilson Blvd,USA,Checked 160 minutes ago,2024-07-22
-71.437152,43.046681,0,False,True,working,NH,Hooksett,1254 Hooksett Rd,USA,Checked 160 minutes ago,2024-07-23
-76.126965,43.286065,0,False,True,working,NY,Central Square,3001 East Ave,USA,Checked 160 minutes ago,2024-07-24
-77.183761,38.936742,0,False,True,working,VA,Mclean,6920 Old Dominion Dr,USA,Checked 160 minutes ago,2024-07-25
-76.878204,38.655211,0,False,True,working,MD,Waldorf,2065 Crain Highway,USA,Checked 160 minutes ago,2024-07-26
-77.691882,39.614081,0,False,True,working,MD,Hagerstown,1737 Dual Hwy,USA,Checked 160 minutes ago,2024-07-27
-77.731235,39.688345,0,False,True,working,MD,Hagerstown,18411 Maugans Ave,USA,Checked 160 minutes ago,2024-07-28
-77.113064,38.85614,0,False,True,working,VA,Arlington,5005 Columbia Pike,USA,Checked 160 minutes ago,2024-07-29
-77.091126,38.829041,0,False,True,working,VA,Alexandria,3646 Kings St,USA,Checked 160 minutes ago,2024-07-30
-77.713994,39.639585,0,False,True,working,MD,Hagerstown,316 E Washington St,USA,Checked 160 minutes ago,2024-07-31
-76.461029,38.345736,0,False,True,working,MD,Solomons,13500 Hg Trueman Road,USA,Checked 160 minutes ago,2024-08-01
-77.112022,38.843455,0,True,True,broken,VA,Alexandria,4803 Leesburg Pike,USA,Checked 160 minutes ago,2024-08-02
-76.991092,38.725709,0,False,True,working,MD,Fort Washington,996 E Swan Creek,USA,Checked 160 minutes ago,2024-08-03
-77.12495,38.84798,0,True,True,broken,VA,Falls Church,5603 Leesburg Pike,USA,Checked 160 minutes ago,2024-08-04
-77.146427,38.867723,0,False,True,working,VA,Falls Church,6165 Arlington Blvd,USA,Checked 161 minutes ago,2024-08-05
-71.832936,43.289403,0,False,True,working,NH,Warner,4 Nichols Mill Lane,USA,Checked 160 minutes ago,2024-08-06
-77.09081,38.808568,0,False,True,working,VA,Alexandria,3510 Duke St,USA,Checked 160 minutes ago,2024-08-07
-76.837294,42.903988,0,True,True,broken,NY,Waterloo,2500 Mound Rd,USA,Checked 160 minutes ago,2024-08-08
-76.670854,43.023766,0,False,True,working,NY,Port Byron,Nys Thruway Mm 310 E,USA,Checked 161 minutes ago,2024-08-09
-77.410931,39.144242,0,False,True,working,MD,Poolesville,19630 Fisher Ave,USA,Checked 160 minutes ago,2024-08-10
-77.12553,38.831055,0,False,True,working,VA,Alexandria,1468 N Beauregard St,USA,Checked 160 minutes ago,2024-08-11
-77.191032,38.894636,0,False,True,working,VA,Falls Church,7101 Leesburg Pike,USA,Checked 160 minutes ago,2024-08-12
-77.077343,38.781839,0,False,True,working,VA,Alexandria,6239 Richmond Hwy,USA,Checked 161 minutes ago,2024-08-13
-70.908859,42.703808,0,False,True,working,MA,Rowley,Conjunction Rt 1 & Rt 133,USA,Checked 160 minutes ago,2024-08-14
-77.221634,38.9179,0,False,True,working,VA,Mclean,7937 L Tyson Center Mall,USA,Checked 160 minutes ago,2024-08-15
-76.906642,38.629281,0,False,True,working,MD,Waldorf,3000 Crain Hwy,USA,Checked 160 minutes ago,2024-08-16
-77.728665,39.602871,0,False,True,working,MD,Hagerstown,10525 Sharpsburg Pike,USA,Checked 161 minutes ago,2024-08-17
-78.017185,40.480238,0,False,True,working,PA,Huntingdon,9564 William Penn Highway,USA,Checked 160 minutes ago,2024-08-18
-77.176824,38.868838,0,False,False,inactive,VA,Falls Church,6729 Arlington Blvd,USA,Checked 160 minutes ago,2024-08-19
-77.757941,39.653746,0,False,True,working,MD,Hagerstown,17601 Garland Groh Blvd,USA,Checked 160 minutes ago,2024-08-20
-76.901758,38.621904,0,False,True,working,MD,Waldorf,3300 Leonardtown Rd,USA,Checked 161 minutes ago,2024-08-21
-77.225584,38.914353,0,False,True,working,VA,Vienna,8111 Leesburg Pike,USA,Checked 160 minutes ago,2024-08-22
-77.123454,38.813176,0,False,True,working,VA,Alexandria,5311 Duke St,USA,Checked 160 minutes ago,2024-08-23
-77.238819,38.927152,0,False,True,working,VA,Vienna,8512 Leesburg Pike,USA,Checked 160 minutes ago,2024-08-24
-77.237917,38.915724,0,False,True,working,VA,Vienna,2089 Chainbridge Rd,USA,Checked 161 minutes ago,2024-08-25
-77.144253,38.819174,0,False,True,working,VA,Alexandria,6302 Little River Turnpike,USA,Checked 160 minutes ago,2024-08-26
-77.133932,38.806916,0,False,True,working,VA,Alexandria,505 S Van Dorn St,USA,Checked 160 minutes ago,2024-08-27
-77.196678,38.865657,0,False,True,working,VA,Falls Church,7265 Arlington Blvd,USA,Checked 160 minutes ago,2024-08-28
-75.844569,37.991144,0,False,True,working,MD,Crisfield,10 Maryland Ave,USA,Checked 161 minutes ago,2024-08-29
-77.765697,39.627684,0,False,True,working,MD,Hagerstown,1729 Massey Blvd,USA,Checked 160 minutes ago,2024-08-30
-76.922785,38.615681,0,False,True,working,MD,Waldorf,11025 Mall Circle,USA,Checked 160 minutes ago,2024-08-31
-77.083838,38.751285,0,False,True,working,VA,Alexandria,7614 Richmond Hwy,USA,Checked 160 minutes ago,2024-09-01
-77.121681,38.78593,0,False,True,working,VA,Alexandria,6020 Rose Hill Dr,USA,Checked 161 minutes ago,2024-09-02
-76.774416,38.493766,0,False,True,working,MD,Charlotte Hall,30050 Three Notch Rd,USA,Checked 160 minutes ago,2024-09-03
-77.131528,38.784419,0,False,True,working,VA,Alexandria,5600 Franconia Rd,USA,Checked 160 minutes ago,2024-09-04
-77.087481,38.743724,0,False,True,working,VA,Alexandria,7910 Richmond Hwy,USA,Checked 160 minutes ago,2024-09-05
-77.783012,39.629616,0,False,True,working,MD,Hagerstown,16921 Halfway Blvd,USA,Checked 161 minutes ago,2024-09-06
-77.226756,38.869057,0,False,True,working,VA,Falls Church,3009 Gallows Rd,USA,Checked 160 minutes ago,2024-09-07
-71.531143,43.197121,0,False,True,working,NH,Concord,90 S Main St,USA,Checked 160 minutes ago,2024-09-08
-77.371759,39.013961,0,False,True,working,VA,Sterling,21730 Towncenter Plz,USA,Checked 161 minutes ago,2024-09-09
-76.508177,38.296549,0,False,True,working,MD,California,Three Notch Road   Old Rolling Road,USA,Checked 161 minutes ago,2024-09-10
-76.99588,42.858215,0,False,True,working,NY,Geneva,307 Hamilton Street,USA,Checked 160 minutes ago,2024-09-11
-77.184997,38.812311,0,False,True,working,VA,Annandale,7010 Bradlick Shopping Center,USA,Checked 161 minutes ago,2024-09-12
-77.397734,39.03544,0,False,True,working,VA,Sterling,20961 S Banks St,USA,Checked 161 minutes ago,2024-09-13
-77.207788,38.832968,0,True,True,broken,VA,Annandale,7600 Little River Turnpike,USA,Checked 161 minutes ago,2024-09-14
-77.274962,38.893034,0,False,True,working,VA,Vienna,544 Maple Ave W,USA,Checked 160 minutes ago,2024-09-15
-76.465824,38.260123,0,True,True,broken,MD,Great Mills,21600 Great Mills Road,USA,Checked 161 minutes ago,2024-09-16
-77.906015,39.835453,0,False,True,working,PA,Mercersburg,11924 Buchanan Trl W,USA,Checked 161 minutes ago,2024-09-17
-77.185341,38.800812,0,True,True,broken,VA,Springfield,5506 Backlick Rd,USA,Checked 161 minutes ago,2024-09-18
-77.640508,39.337431,0,False,True,working,MD,Knoxville,854 Jefferson Pike,USA,Checked 160 minutes ago,2024-09-19
-77.334913,38.951015,0,False,True,working,VA,Reston,11265 Roger Bacon Dr,USA,Checked 161 minutes ago,2024-09-20
-77.414117,39.037994,0,False,True,working,VA,Sterling,20880 Pidgeon Hill Dr,USA,Checked 161 minutes ago,2024-09-21
-77.141208,38.753297,0,False,True,working,VA,Alexandria,7580 Telegraph Rd,USA,Checked 161 minutes ago,2024-09-22
-77.808117,39.604519,0,False,True,working,MD,Williamsport,313 East Potomac Street,USA,Checked 161 minutes ago,2024-09-23
-71.512894,43.213757,0,False,True,working,NH,Concord,117 Loudon Rd,USA,Checked 161 minutes ago,2024-09-24
-77.185963,38.782482,0,False,True,working,VA,Springfield,6220 Backlick Rd,USA,Checked 161 minutes ago,2024-09-25
-77.124882,38.720081,0,False,True,working,VA,Alexandria,8735 Richmond Hwy,USA,Checked 161 minutes ago,2024-09-26
-77.275367,38.86375,0,True,True,broken,VA,Fairfax,3195 Old Lee Hwy,USA,Checked 161 minutes ago,2024-09-27
-70.905205,42.821018,0,False,True,working,MA,Newburyport,37 Storey Ave,USA,Checked 161 minutes ago,2024-09-28
-77.272236,38.843603,0,False,True,working,VA,Fairfax,3951 Pickett Rd,USA,Checked 161 minutes ago,2024-09-29
-77.396141,38.966025,0,False,False,inactive,VA,Herndon,1071 Elden St,USA,Checked 161 minutes ago,2024-09-30
-77.990181,39.930017,0,False,True,working,PA,Mcconnellsburg,708 Lincoln Way E,USA,Checked 161 minutes ago,2024-10-01
-70.666008,42.617485,0,False,True,working,MA,Gloucester,50 Maplewood Ave,USA,Checked 161 minutes ago,2024-10-02
-77.254811,38.808558,0,False,True,working,VA,Springfield,8976 Burke Lake Rd,USA,Checked 161 minutes ago,2024-10-03
-70.913284,42.846828,0,False,True,working,MA,Amesbury,100 Macy St,USA,Checked 161 minutes ago,2024-10-04
-77.473914,39.042858,0,False,True,working,VA,Ashburn,44131 Ashburn Shopping Plz,USA,Checked 161 minutes ago,2024-10-05
-71.163277,43.035366,0,True,True,broken,NH,Raymond,10 Freetown Road,USA,Checked 161 minutes ago,2024-10-06
-77.234225,38.781669,0,False,True,working,VA,Springfield,6219 Rolling Rd,USA,Checked 161 minutes ago,2024-10-07
-77.192496,38.739413,0,False,True,working,VA,Newington,8055 Alban Rd,USA,Checked 161 minutes ago,2024-10-08
-77.538803,39.113121,0,False,True,working,VA,Leesburg,965 Edward Ferry Rd,USA,Checked 161 minutes ago,2024-10-09
-77.072243,38.628008,0,False,True,working,MD,Bryans Road,3050 Marshall Hall Rd,USA,Checked 161 minutes ago,2024-10-10
-76.401406,43.311281,0,False,True,working,NY,Fulton,701 S 4th Street,USA,Checked 161 minutes ago,2024-10-11
-77.31566,38.854789,0,False,True,working,VA,Fairfax,10775 Lee Hwy,USA,Checked 161 minutes ago,2024-10-12
-77.410714,38.95054,0,False,True,working,VA,Herndon,2475 Centerville Rd,USA,Checked 161 minutes ago,2024-10-13
-77.211239,38.742749,0,False,True,working,VA,Springfield,7909 Rolling Rd,USA,Checked 161 minutes ago,2024-10-14
-76.984391,38.545758,0,False,True,working,MD,Laplata,109 Drury Drive,USA,Checked 161 minutes ago,2024-10-15
-77.557488,39.111182,0,False,True,working,VA,Leesburg,335 E Market,USA,Checked 161 minutes ago,2024-10-16
-76.659387,38.30508,0,False,True,working,MD,Leonardtown,40950 Merchants Ln,USA,Checked 161 minutes ago,2024-10-17
-77.333126,38.854159,0,False,True,working,VA,Fairfax,4040 Germantown Rd,USA,Checked 161 minutes ago,2024-10-18
-76.984382,38.536685,0,False,True,working,MD,La Plata,6385 Crain Highway,USA,Checked 161 minutes ago,2024-10-19
-77.502119,39.035754,0,False,True,working,VA,Ashburn,43345 Junction Plz,USA,Checked 161 minutes ago,2024-10-20
-77.314993,38.82564,0,False,True,working,VA,Fairfax,10645 Braddock Rd,USA,Checked 161 minutes ago,2024-10-21
-72.322424,43.628526,0,False,True,working,NH,West Lebanon,Rte 12a 249 Plainfield Road,USA,Checked 161 minutes ago,2024-10-22
-77.27476,38.777255,0,False,True,working,VA,Burke,9528 Old Keene Mill Rd,USA,Checked 161 minutes ago,2024-10-23
-73.437328,43.858151,0,False,True,working,NY,Ticonderoga,Rt 9 N & 74,USA,Checked 161 minutes ago,2024-10-24
-77.927545,39.655655,0,True,True,broken,MD,Clear Spring,12820 Clear Spring Rd,USA,Checked 161 minutes ago,2024-10-25
-77.207321,38.704524,0,False,True,working,VA,Lorton,9398 Richmond Hwy,USA,Checked 161 minutes ago,2024-10-26
-71.074587,43.027953,0,False,True,working,NH,Epping,56 Calef Highway,USA,Checked 161 minutes ago,2024-10-27
-77.507102,39.008466,0,False,True,working,VA,Ashburn,43210 Southern Walk Plz,USA,Checked 161 minutes ago,2024-10-28
-72.335526,43.646313,0,False,True,working,VT,White River Junction,45 Beswick Dr,USA,Checked 161 minutes ago,2024-10-29
-77.396025,38.879825,0,True,True,broken,VA,Fairfax,13003 Lee Jackson Memorial Highway,USA,Checked 161 minutes ago,2024-10-30
-77.820754,39.434842,0,False,True,working,WV,Shepherdstown,31 Maddex Square Dr,USA,Checked 161 minutes ago,2024-10-31
-77.323346,38.799769,0,False,True,working,VA,Burke,5651 Burke Centre Pky,USA,Checked 161 minutes ago,2024-11-01
-77.666655,42.345283,0,False,True,working,NY,Hornell,950 State Route 36,USA,Checked 161 minutes ago,2024-11-02
-77.387097,38.86144,0,False,True,working,VA,Fairfax,12700 Shops Ln,USA,Checked 161 minutes ago,2024-11-03
-71.359352,43.22699,0,False,True,working,NH,Epsom,1881 Dover Rd,USA,Checked 161 minutes ago,2024-11-04
-70.870479,42.895009,0,False,True,working,NH,Seabrook,710 Lafayette Road,USA,Checked 161 minutes ago,2024-11-05
-78.021671,41.77087,0,False,True,working,PA,Coudersport,104 S Main St,USA,Checked 161 minutes ago,2024-11-06
-77.495786,38.962557,0,False,True,working,VA,Sterling,23500 Overland Drive,USA,Checked 161 minutes ago,2024-11-07
-78.232155,40.903246,0,False,True,working,PA,Philipsburg,Us Route 322 West,USA,Checked 161 minutes ago,2024-11-08
-77.908683,39.544372,0,False,True,working,WV,Martinsburg,5640 Hammonds Mill Road,USA,Checked 161 minutes ago,2024-11-09
-76.237302,43.460468,0,False,True,working,NY,Mexico,3362 Main St,USA,Checked 161 minutes ago,2024-11-10
-77.44432,38.886159,0,False,True,working,VA,Chantilly,4424 Brookfield Corporate Dr,USA,Checked 161 minutes ago,2024-11-11
-77.506639,38.922755,0,False,True,working,VA,South Riding,43250 Defender Dr,USA,Checked 161 minutes ago,2024-11-12
-77.261385,38.673427,0,False,True,working,VA,Woodbridge,1480 Old Bridge Rd,USA,Checked 161 minutes ago,2024-11-13
-70.930077,42.99091,0,False,True,working,NH,Exeter,148 Portsmouth Ave,USA,Checked 161 minutes ago,2024-11-14
-76.993774,43.060276,0,False,True,working,NY,Lyons,Route 31,USA,Checked 161 minutes ago,2024-11-15
-77.450062,38.853195,0,False,True,working,VA,Centreville,5633 Stone Rd,USA,Checked 161 minutes ago,2024-11-16
-77.432793,38.834438,0,False,True,working,VA,Centreville,5931 Fort Dr,USA,Checked 161 minutes ago,2024-11-17
-77.279454,38.676916,0,False,True,working,VA,Lake Ridge,12730 Harbor Dr,USA,Checked 161 minutes ago,2024-11-18
-77.70572,39.13716,0,False,True,working,VA,Purcellville,121 Maple Ave,USA,Checked 161 minutes ago,2024-11-19
-76.11646,43.556349,0,False,True,working,NY,Pulaski,Rte 13 Ames Plaza,USA,Checked 161 minutes ago,2024-11-20
-70.832588,42.94595,0,False,True,working,NH,Hampton,663 Lafayette Rd,USA,Checked 161 minutes ago,2024-11-21
-76.813064,43.208264,0,False,False,inactive,NY,Wolcott,104  & Whiskey Hill Rd,USA,Checked 161 minutes ago,2024-11-22
-71.629383,43.447759,0,False,True,working,NH,Franklin,822 Central St,USA,Checked 161 minutes ago,2024-11-23
-75.485157,43.778026,0,False,True,working,NY,Lowville,7404 Turin Rd,USA,Checked 161 minutes ago,2024-11-24
-77.267945,42.877128,0,False,True,working,NY,Canandaigua,Parkway Plaza/Booth Street,USA,Checked 161 minutes ago,2024-11-25
-77.851238,39.320437,0,False,True,working,WV,Ranson,108 Joshua M Freeman Blvd,USA,Checked 161 minutes ago,2024-11-26
-77.269745,38.635399,0,False,True,working,VA,Woodbridge,14591 Jefferson Davis Hwy,USA,Checked 161 minutes ago,2024-11-27
-77.958022,39.478672,0,False,True,working,WV,Martinsburg,1320 Edwin Miller Blvd,USA,Checked 161 minutes ago,2024-11-28
-77.297857,38.651063,0,False,True,working,VA,Woodbridge,14075 Shoppers Best Way,USA,Checked 161 minutes ago,2024-11-29
-77.850555,39.291874,0,False,True,working,WV,Charles Town,732 E Washington St,USA,Checked 161 minutes ago,2024-11-30
-77.295268,38.640228,0,False,True,working,VA,Woodbridge,14362 Gideon Dr,USA,Checked 161 minutes ago,2024-12-01
-77.335592,38.673282,0,False,True,working,VA,Woodbridge,4309 Merchant Plz,USA,Checked 161 minutes ago,2024-12-02
-77.315101,38.652568,0,False,True,working,VA,Woodbridge,13840 Noblewood Plz,USA,Checked 161 minutes ago,2024-12-03
-77.452004,38.776363,0,False,True,working,VA,Manassas Park,8287 Shoppers Square,USA,Checked 161 minutes ago,2024-12-04
-77.10985,43.046838,0,False,True,working,NY,Newark,531 W Union St,USA,Checked 161 minutes ago,2024-12-05
-71.567848,43.454235,0,False,True,working,NH,Tilton,5 Tilton Road,USA,Checked 161 minutes ago,2024-12-06
-77.302424,38.626916,0,False,True,working,VA,Dale City,2891 Dale Blvd,USA,Checked 161 minutes ago,2024-12-07
-77.967227,42.126904,0,False,True,working,NY,Wellsville,Rt 417 And Bolivar Rd,USA,Checked 161 minutes ago,2024-12-08
-77.448565,38.752862,0,False,True,working,VA,Manassas,9401 Liberia Ave,USA,Checked 161 minutes ago,2024-12-09
-77.337568,38.644689,0,False,True,working,VA,Dale City,4245 Dale Blvd,USA,Checked 161 minutes ago,2024-12-10
-75.718282,37.695836,0,False,True,working,VA,Onley,25297 Lankford Hwy,USA,Checked 161 minutes ago,2024-12-11
-77.461557,38.759928,0,False,True,working,VA,Manassas,9001 Centerville Rd,USA,Checked 161 minutes ago,2024-12-12
-77.229209,42.97548,0,False,True,working,NY,Manchester,4126 Ny Rt 96,USA,Checked 161 minutes ago,2024-12-13
-77.987638,39.442768,0,False,True,working,WV,Martinsburg,14634 Apple Harvest Dr,USA,Checked 161 minutes ago,2024-12-14
-77.451224,38.742675,0,False,False,inactive,VA,Manassas,9860 Liberia Ave,USA,Checked 161 minutes ago,2024-12-15
-71.007935,43.148785,0,False,True,working,NH,Lee,44 Concord Rd,USA,Checked 161 minutes ago,2024-12-16
-77.369602,38.658973,0,False,True,working,VA,Dale City,13698 Mapledale Ave,USA,Checked 161 minutes ago,2024-12-17
-78.239981,39.998588,0,False,True,working,PA,Breezewood,123 S Breezewood Rd,USA,Checked 161 minutes ago,2024-12-18
-76.48328,43.460727,0,False,True,working,NY,Oswego,246 State Rt 104,USA,Checked 161 minutes ago,2024-12-19
-77.517636,38.798926,0,False,True,working,VA,Manassas,10730 Balls Ford Rd,USA,Checked 161 minutes ago,2024-12-20
-77.505643,38.77768,0,True,True,broken,VA,Manassas,8203 Sudley Rd,USA,Checked 161 minutes ago,2024-12-21
-77.505369,38.772839,0,False,True,working,VA,Manassas,8300 Sudley Rd,USA,Checked 161 minutes ago,2024-12-22
-76.527198,43.453514,0,True,True,broken,NY,Oswego,230 W Bridge St,USA,Checked 161 minutes ago,2024-12-23
-77.47464,38.732711,0,False,True,working,VA,Manassas,10216 Dumfries Rd,USA,Checked 161 minutes ago,2024-12-24
-77.316754,38.576155,0,True,True,broken,VA,Dumfries,17340 Dumfries Road,USA,Checked 161 minutes ago,2024-12-25
-70.81945,43.045315,0,False,True,working,NH,Greenland,63 Ocean Road,USA,Checked 161 minutes ago,2024-12-26
-77.712905,42.56578,0,False,True,working,NY,Dansville,53 Maple St,USA,Checked 161 minutes ago,2024-12-27
-78.398824,41.038028,0,False,True,working,PA,Clearfield,Rt 879 And I 80,USA,Checked 161 minutes ago,2024-12-28
-78.402081,40.535334,0,False,True,working,PA,Altoona,406 E 25th Ave,USA,Checked 161 minutes ago,2024-12-29
-78.401743,40.511585,0,False,True,working,PA,Altoona,1500 9th Avenue Station Mall,USA,Checked 161 minutes ago,2024-12-30
